record_id,Scorer Name,Goal Orientation,Engagement with Evidence,Collaborative Decision-Making,Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name
167524,gpt-4.1-mini,4,1,1,3,0,0,0,0,0,1,1,Testing Prompt: 0.29047790889965763
216297,gpt-4.1-mini,4,4,1,4,0,0,1,0,1,0,1,Testing Prompt: 0.29047790889965763
559492,gpt-4.1-mini,3,2,1,3,0,0,1,1,0,1,1,Testing Prompt: 0.29047790889965763
536670,gpt-4.1-mini,2,2,1,2,0,0,1,0,1,0,1,Testing Prompt: 0.29047790889965763
528543,gpt-4.1-mini,4,2,1,3,0,0,1,0,0,1,1,Testing Prompt: 0.29047790889965763
607921,gpt-4.1-mini,3,3,1,3,1,0,1,1,0,1,1,Testing Prompt: 0.29047790889965763
524784,gpt-4.1-mini,4,3,3,4,0,1,1,0,1,1,1,Testing Prompt: 0.29047790889965763
551252,gpt-4.1-mini,3,2,3,3,0,0,1,0,1,1,1,Testing Prompt: 0.29047790889965763
184927,gpt-4.1-mini,4,4,1,4,0,0,1,1,0,1,1,Testing Prompt: 0.29047790889965763
727579,gpt-4.1-mini,4,3,1,4,0,0,1,1,1,0,1,Testing Prompt: 0.29047790889965763
225577,gpt-4.1-mini,3,2,1,3,0,0,0,0,1,0,1,Testing Prompt: 0.29047790889965763
704896,gpt-4.1-mini,3,1,1,3,0,0,0,1,0,1,1,Testing Prompt: 0.29047790889965763
179243,gpt-4.1-mini,2,1,1,2,0,0,1,1,1,1,2,Testing Prompt: 0.6148879745204228
190495,gpt-4.1-mini,1,1,1,1,0,0,0,0,1,0,2,Testing Prompt: 0.6148879745204228
559492,gpt-4.1-mini,3,2,1,3,0,0,0,1,0,1,2,Testing Prompt: 0.6148879745204228
218810,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,2,Testing Prompt: 0.6148879745204228
615578,gpt-4.1-mini,4,2,4,4,1,0,1,1,1,1,2,Testing Prompt: 0.6148879745204228
167524,gpt-4.1-mini,3,1,2,3,0,0,0,0,0,0,2,Testing Prompt: 0.6148879745204228
558582,gpt-4.1-mini,1,1,3,1,0,0,0,0,0,0,2,Testing Prompt: 0.6148879745204228
216297,gpt-4.1-mini,4,4,1,4,0,0,1,0,0,0,2,Testing Prompt: 0.6148879745204228
727579,gpt-4.1-mini,4,4,1,4,0,0,1,1,1,0,2,Testing Prompt: 0.6148879745204228
240687,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,0,2,Testing Prompt: 0.6148879745204228
184927,gpt-4.1-mini,4,4,3,4,1,0,1,1,0,1,2,Testing Prompt: 0.6148879745204228
561983,gpt-4.1-mini,3,3,1,3,1,0,1,1,1,1,2,Testing Prompt: 0.6148879745204228
282884,gpt-4.1-mini,3,3,2,3,0,0,1,0,0,0,2,Testing Prompt: 0.6148879745204228
551252,gpt-4.1-mini,3,2,4,4,1,1,1,0,1,1,2,Testing Prompt: 0.6148879745204228
219176,gpt-4.1-mini,4,3,2,4,0,0,1,0,0,0,2,Testing Prompt: 0.6148879745204228
512243,gpt-4.1-mini,3,2,4,3,0,1,0,0,0,0,2,Testing Prompt: 0.6148879745204228
561604,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,2,Testing Prompt: 0.6148879745204228
530371,gpt-4.1-mini,4,3,2,4,0,0,1,1,0,0,2,Testing Prompt: 0.6148879745204228
613961,gpt-4.1-mini,4,2,3,4,0,0,1,0,0,0,2,Testing Prompt: 0.6148879745204228
263413,gpt-4.1-mini,4,3,2,4,0,0,1,0,0,0,2,Testing Prompt: 0.6148879745204228
264262,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,2,Testing Prompt: 0.6148879745204228
226558,gpt-4.1-mini,2,2,4,2,0,0,0,0,0,1,2,Testing Prompt: 0.6148879745204228
524784,gpt-4.1-mini,4,2,1,4,0,0,1,1,1,1,2,Testing Prompt: 0.6148879745204228
590085,gpt-4.1-mini,3,2,1,3,0,0,1,1,1,0,2,Testing Prompt: 0.6148879745204228
728702,gpt-4.1-mini,4,2,1,4,0,0,1,1,1,1,2,Testing Prompt: 0.6148879745204228
225577,gpt-4.1-mini,3,2,1,3,0,0,1,0,1,0,2,Testing Prompt: 0.6148879745204228
607921,gpt-4.1-mini,3,4,1,3,0,0,1,0,1,1,2,Testing Prompt: 0.6148879745204228
510591,gpt-4.1-mini,2,1,3,2,0,0,0,0,0,0,2,Testing Prompt: 0.6148879745204228
528543,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,1,2,Testing Prompt: 0.6148879745204228
704896,gpt-4.1-mini,3,2,1,3,0,0,1,1,0,1,2,Testing Prompt: 0.6148879745204228
536670,gpt-4.1-mini,3,2,1,2,0,0,1,0,0,1,2,Testing Prompt: 0.6148879745204228
557524,gpt-4.1-mini,2,1,1,2,1,0,0,1,0,0,2,Testing Prompt: 0.6148879745204228
711148,gpt-4.1-mini,3,1,1,2,1,0,1,1,0,1,2,Testing Prompt: 0.6148879745204228
546871,gpt-4.1-mini,4,4,1,4,0,0,1,1,1,1,2,Testing Prompt: 0.6148879745204228
241708,gpt-4.1-mini,4,4,1,4,0,0,1,1,1,1,2,Testing Prompt: 0.6148879745204228
212289,gpt-4.1-mini,3,2,1,3,0,0,1,1,1,1,2,Testing Prompt: 0.6148879745204228
242085,gpt-4.1-mini,3,1,1,3,0,0,1,1,0,0,2,Testing Prompt: 0.6148879745204228
543229,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,1,2,Testing Prompt: 0.6148879745204228
528075,gpt-4.1-mini,3,2,1,3,0,0,0,0,1,1,2,Testing Prompt: 0.6148879745204228
241708,gpt-4.1-mini,3,4,2,3,0,0,1,1,1,1,3,Testing Prompt: 0.43416795153827314
558582,gpt-4.1-mini,1,1,3,1,0,0,0,0,0,0,3,Testing Prompt: 0.43416795153827314
530371,gpt-4.1-mini,4,3,3,4,0,0,1,1,0,0,3,Testing Prompt: 0.43416795153827314
528543,gpt-4.1-mini,2,2,1,2,0,0,0,0,0,1,3,Testing Prompt: 0.43416795153827314
218810,gpt-4.1-mini,2,2,1,2,0,0,0,0,0,0,3,Testing Prompt: 0.43416795153827314
559492,gpt-4.1-mini,3,2,1,3,0,0,0,1,0,1,3,Testing Prompt: 0.43416795153827314
607921,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,1,3,Testing Prompt: 0.43416795153827314
216297,gpt-4.1-mini,4,3,2,4,0,0,0,1,1,0,3,Testing Prompt: 0.43416795153827314
728702,gpt-4.1-mini,4,3,2,4,0,0,0,1,1,1,3,Testing Prompt: 0.43416795153827314
546871,gpt-4.1-mini,3,3,2,3,0,0,1,1,0,0,3,Testing Prompt: 0.43416795153827314
510591,gpt-4.1-mini,2,1,4,1,0,0,0,0,0,0,3,Testing Prompt: 0.43416795153827314
727579,gpt-4.1-mini,4,4,1,4,0,0,1,1,1,1,3,Testing Prompt: 0.43416795153827314
263413,gpt-4.1-mini,3,3,2,3,0,0,1,1,0,1,3,Testing Prompt: 0.43416795153827314
711148,gpt-4.1-mini,3,2,1,2,1,0,0,1,0,1,3,Testing Prompt: 0.43416795153827314
561983,gpt-4.1-mini,3,2,1,3,1,0,1,1,1,1,3,Testing Prompt: 0.43416795153827314
179243,gpt-4.1-mini,3,2,1,3,0,0,0,1,0,1,3,Testing Prompt: 0.43416795153827314
240687,gpt-4.1-mini,2,3,1,2,0,0,1,1,0,1,3,Testing Prompt: 0.43416795153827314
184927,gpt-4.1-mini,4,3,4,4,0,0,1,1,1,1,3,Testing Prompt: 0.43416795153827314
512243,gpt-4.1-mini,3,2,2,3,0,1,0,0,1,0,3,Testing Prompt: 0.43416795153827314
543229,gpt-4.1-mini,4,3,2,4,0,0,1,0,1,0,3,Testing Prompt: 0.43416795153827314
590085,gpt-4.1-mini,3,2,1,3,0,0,1,1,1,1,3,Testing Prompt: 0.43416795153827314
551252,gpt-4.1-mini,2,1,3,3,0,0,0,0,1,1,3,Testing Prompt: 0.43416795153827314
704896,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,3,Testing Prompt: 0.43416795153827314
225577,gpt-4.1-mini,2,3,1,2,0,0,1,0,1,0,3,Testing Prompt: 0.43416795153827314
226558,gpt-4.1-mini,2,1,4,2,0,0,0,0,0,0,3,Testing Prompt: 0.43416795153827314
242085,gpt-4.1-mini,3,2,1,3,0,0,1,1,0,0,3,Testing Prompt: 0.43416795153827314
561604,gpt-4.1-mini,3,3,1,2,0,0,1,1,0,0,3,Testing Prompt: 0.43416795153827314
282884,gpt-4.1-mini,3,4,1,3,0,0,1,0,0,0,3,Testing Prompt: 0.43416795153827314
536670,gpt-4.1-mini,3,2,1,3,0,0,0,0,1,0,3,Testing Prompt: 0.43416795153827314
528075,gpt-4.1-mini,2,1,1,2,0,0,0,0,1,1,3,Testing Prompt: 0.43416795153827314
615578,gpt-4.1-mini,4,2,4,4,1,0,1,0,1,1,3,Testing Prompt: 0.43416795153827314
212289,gpt-4.1-mini,3,1,1,3,0,0,1,0,1,1,3,Testing Prompt: 0.43416795153827314
219176,gpt-4.1-mini,4,1,1,4,0,0,1,0,0,0,3,Testing Prompt: 0.43416795153827314
190495,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,3,Testing Prompt: 0.43416795153827314
613961,gpt-4.1-mini,3,2,1,3,1,0,1,0,0,1,3,Testing Prompt: 0.43416795153827314
264262,gpt-4.1-mini,1,1,1,2,0,0,0,0,0,0,3,Testing Prompt: 0.43416795153827314
524784,gpt-4.1-mini,4,3,4,4,0,0,1,1,1,1,3,Testing Prompt: 0.43416795153827314
167524,gpt-4.1-mini,3,1,1,2,0,0,0,0,0,1,3,Testing Prompt: 0.43416795153827314
557524,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,1,3,Testing Prompt: 0.43416795153827314
727579,gpt-4.1-mini,4,4,2,4,0,0,1,1,1,0,4,Testing Prompt: 0.6631864067146624
561604,gpt-4.1-mini,2,3,1,2,0,0,0,1,0,0,4,Testing Prompt: 0.6631864067146624
546871,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,0,4,Testing Prompt: 0.6631864067146624
613961,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,1,4,Testing Prompt: 0.6631864067146624
219176,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,4,Testing Prompt: 0.6631864067146624
558582,gpt-4.1-mini,1,1,2,1,0,0,0,0,0,0,4,Testing Prompt: 0.6631864067146624
561983,gpt-4.1-mini,3,3,2,3,1,0,1,1,1,1,4,Testing Prompt: 0.6631864067146624
728702,gpt-4.1-mini,4,4,3,4,0,0,0,1,1,0,4,Testing Prompt: 0.6631864067146624
184927,gpt-4.1-mini,4,4,3,4,0,0,1,1,0,1,4,Testing Prompt: 0.6631864067146624
240687,gpt-4.1-mini,2,3,1,1,0,0,1,1,0,0,4,Testing Prompt: 0.6631864067146624
212289,gpt-4.1-mini,3,3,3,3,0,0,1,0,0,0,4,Testing Prompt: 0.6631864067146624
218810,gpt-4.1-mini,3,2,2,3,0,0,0,0,0,0,4,Testing Prompt: 0.6631864067146624
557524,gpt-4.1-mini,2,2,2,2,0,0,0,1,0,0,4,Testing Prompt: 0.6631864067146624
241708,gpt-4.1-mini,4,4,2,4,0,0,1,1,0,1,4,Testing Prompt: 0.6631864067146624
607921,gpt-4.1-mini,3,4,2,3,0,0,1,1,0,1,4,Testing Prompt: 0.6631864067146624
263413,gpt-4.1-mini,4,4,2,3,0,0,1,1,0,1,4,Testing Prompt: 0.6631864067146624
512243,gpt-4.1-mini,3,2,3,3,0,1,0,0,0,1,4,Testing Prompt: 0.6631864067146624
559492,gpt-4.1-mini,3,2,1,3,0,0,0,1,0,1,4,Testing Prompt: 0.6631864067146624
216297,gpt-4.1-mini,3,4,2,3,0,0,1,0,0,1,4,Testing Prompt: 0.6631864067146624
590085,gpt-4.1-mini,3,4,2,3,0,0,1,1,0,1,4,Testing Prompt: 0.6631864067146624
536670,gpt-4.1-mini,2,2,1,2,0,0,1,1,1,1,4,Testing Prompt: 0.6631864067146624
528543,gpt-4.1-mini,3,1,1,2,0,0,0,0,0,0,4,Testing Prompt: 0.6631864067146624
167524,gpt-4.1-mini,3,1,2,3,0,0,0,1,0,1,4,Testing Prompt: 0.6631864067146624
225577,gpt-4.1-mini,3,3,4,3,0,0,1,1,1,0,4,Testing Prompt: 0.6631864067146624
711148,gpt-4.1-mini,3,1,1,2,1,0,1,1,0,1,4,Testing Prompt: 0.6631864067146624
530371,gpt-4.1-mini,4,4,1,4,0,0,1,1,0,0,4,Testing Prompt: 0.6631864067146624
615578,gpt-4.1-mini,4,3,4,4,1,0,1,1,1,1,4,Testing Prompt: 0.6631864067146624
528075,gpt-4.1-mini,3,3,2,3,0,0,0,1,0,1,4,Testing Prompt: 0.6631864067146624
510591,gpt-4.1-mini,2,1,3,1,0,0,0,0,0,1,4,Testing Prompt: 0.6631864067146624
190495,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,4,Testing Prompt: 0.6631864067146624
543229,gpt-4.1-mini,4,3,2,4,0,0,1,0,0,0,4,Testing Prompt: 0.6631864067146624
551252,gpt-4.1-mini,3,3,4,4,0,1,1,1,1,1,4,Testing Prompt: 0.6631864067146624
264262,gpt-4.1-mini,2,1,2,2,0,0,0,0,0,0,4,Testing Prompt: 0.6631864067146624
179243,gpt-4.1-mini,3,2,1,3,0,0,1,1,0,1,4,Testing Prompt: 0.6631864067146624
242085,gpt-4.1-mini,4,1,1,3,0,0,1,1,0,0,4,Testing Prompt: 0.6631864067146624
524784,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,0,4,Testing Prompt: 0.6631864067146624
282884,gpt-4.1-mini,3,4,1,3,0,0,1,1,0,1,4,Testing Prompt: 0.6631864067146624
704896,gpt-4.1-mini,3,1,1,2,0,0,0,1,0,0,4,Testing Prompt: 0.6631864067146624
226558,gpt-4.1-mini,3,3,4,3,0,0,0,0,0,1,4,Testing Prompt: 0.6631864067146624
615578,gpt-4.1-mini,4,3,4,4,1,0,1,1,1,1,5,Testing Prompt: 0.4029202259626661
727579,gpt-4.1-mini,4,4,2,4,0,0,1,1,1,0,5,Testing Prompt: 0.4029202259626661
711148,gpt-4.1-mini,3,2,2,2,1,0,1,1,0,0,5,Testing Prompt: 0.4029202259626661
704896,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,5,Testing Prompt: 0.4029202259626661
557524,gpt-4.1-mini,2,2,1,1,0,0,0,1,0,0,5,Testing Prompt: 0.4029202259626661
512243,gpt-4.1-mini,2,2,3,2,0,1,0,0,0,0,5,Testing Prompt: 0.4029202259626661
225577,gpt-4.1-mini,3,3,3,3,0,0,0,0,1,0,5,Testing Prompt: 0.4029202259626661
212289,gpt-4.1-mini,2,2,2,2,0,0,1,0,0,0,5,Testing Prompt: 0.4029202259626661
530371,gpt-4.1-mini,4,3,2,4,0,0,1,1,0,1,5,Testing Prompt: 0.4029202259626661
613961,gpt-4.1-mini,4,3,3,4,1,0,1,0,0,1,5,Testing Prompt: 0.4029202259626661
524784,gpt-4.1-mini,4,3,3,4,0,1,1,1,0,1,5,Testing Prompt: 0.4029202259626661
282884,gpt-4.1-mini,3,2,2,3,0,0,1,1,0,0,5,Testing Prompt: 0.4029202259626661
728702,gpt-4.1-mini,4,3,2,4,1,0,1,1,1,1,5,Testing Prompt: 0.4029202259626661
528075,gpt-4.1-mini,3,2,3,3,1,0,0,0,0,1,5,Testing Prompt: 0.4029202259626661
226558,gpt-4.1-mini,3,3,4,3,0,0,0,0,0,0,5,Testing Prompt: 0.4029202259626661
242085,gpt-4.1-mini,3,2,2,3,0,0,1,1,0,0,5,Testing Prompt: 0.4029202259626661
264262,gpt-4.1-mini,2,2,1,2,0,0,0,1,0,0,5,Testing Prompt: 0.4029202259626661
216297,gpt-4.1-mini,3,3,2,3,0,0,1,1,1,0,5,Testing Prompt: 0.4029202259626661
167524,gpt-4.1-mini,3,2,3,3,1,0,0,0,0,1,5,Testing Prompt: 0.4029202259626661
551252,gpt-4.1-mini,3,3,3,4,1,1,1,1,1,1,5,Testing Prompt: 0.4029202259626661
528543,gpt-4.1-mini,2,2,1,2,0,0,0,0,0,0,5,Testing Prompt: 0.4029202259626661
536670,gpt-4.1-mini,2,2,1,2,0,0,1,0,1,0,5,Testing Prompt: 0.4029202259626661
561983,gpt-4.1-mini,4,3,1,3,1,0,1,1,1,1,5,Testing Prompt: 0.4029202259626661
510591,gpt-4.1-mini,1,1,3,1,0,0,0,0,0,0,5,Testing Prompt: 0.4029202259626661
241708,gpt-4.1-mini,4,4,2,4,0,0,1,0,1,0,5,Testing Prompt: 0.4029202259626661
558582,gpt-4.1-mini,1,1,3,1,0,0,0,0,0,0,5,Testing Prompt: 0.4029202259626661
543229,gpt-4.1-mini,4,2,2,4,0,0,0,0,0,1,5,Testing Prompt: 0.4029202259626661
184927,gpt-4.1-mini,3,4,3,4,0,0,1,1,0,0,5,Testing Prompt: 0.4029202259626661
607921,gpt-4.1-mini,3,4,1,3,0,0,1,0,0,1,5,Testing Prompt: 0.4029202259626661
240687,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,5,Testing Prompt: 0.4029202259626661
179243,gpt-4.1-mini,3,2,1,3,1,0,1,1,0,1,5,Testing Prompt: 0.4029202259626661
190495,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,5,Testing Prompt: 0.4029202259626661
546871,gpt-4.1-mini,3,4,2,4,0,0,1,0,0,0,5,Testing Prompt: 0.4029202259626661
218810,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,5,Testing Prompt: 0.4029202259626661
559492,gpt-4.1-mini,2,2,1,2,0,0,0,1,0,1,5,Testing Prompt: 0.4029202259626661
263413,gpt-4.1-mini,4,4,1,4,0,0,1,0,0,1,5,Testing Prompt: 0.4029202259626661
219176,gpt-4.1-mini,4,3,1,4,0,1,1,0,0,0,5,Testing Prompt: 0.4029202259626661
590085,gpt-4.1-mini,3,3,1,3,1,0,1,0,0,1,5,Testing Prompt: 0.4029202259626661
561604,gpt-4.1-mini,2,1,1,2,0,0,1,0,0,0,5,Testing Prompt: 0.4029202259626661
530371,gpt-4.1-mini,4,3,1,4,0,0,1,1,0,0,6,Testing Prompt: 0.8754279246977934
528075,gpt-4.1-mini,2,3,3,2,0,0,0,0,0,1,6,Testing Prompt: 0.8754279246977934
704896,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,6,Testing Prompt: 0.8754279246977934
728702,gpt-4.1-mini,4,3,1,4,0,0,1,0,1,0,6,Testing Prompt: 0.8754279246977934
184927,gpt-4.1-mini,4,4,3,4,0,0,1,1,0,0,6,Testing Prompt: 0.8754279246977934
546871,gpt-4.1-mini,3,4,2,3,0,0,1,0,0,0,6,Testing Prompt: 0.8754279246977934
558582,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,6,Testing Prompt: 0.8754279246977934
218810,gpt-4.1-mini,2,2,1,2,0,0,1,0,0,0,6,Testing Prompt: 0.8754279246977934
510591,gpt-4.1-mini,2,1,3,1,0,0,0,0,0,0,6,Testing Prompt: 0.8754279246977934
615578,gpt-4.1-mini,4,4,4,4,1,0,1,1,1,1,6,Testing Prompt: 0.8754279246977934
557524,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,1,6,Testing Prompt: 0.8754279246977934
711148,gpt-4.1-mini,3,1,1,2,1,0,0,0,0,1,6,Testing Prompt: 0.8754279246977934
607921,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,1,6,Testing Prompt: 0.8754279246977934
264262,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,6,Testing Prompt: 0.8754279246977934
167524,gpt-4.1-mini,3,1,4,3,0,0,0,0,0,1,6,Testing Prompt: 0.8754279246977934
528543,gpt-4.1-mini,3,1,1,2,0,0,0,0,0,1,6,Testing Prompt: 0.8754279246977934
212289,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,1,6,Testing Prompt: 0.8754279246977934
613961,gpt-4.1-mini,4,3,1,4,0,0,1,0,0,1,6,Testing Prompt: 0.8754279246977934
216297,gpt-4.1-mini,3,4,1,4,0,0,1,0,0,0,6,Testing Prompt: 0.8754279246977934
242085,gpt-4.1-mini,3,1,1,3,0,0,1,0,0,0,6,Testing Prompt: 0.8754279246977934
190495,gpt-4.1-mini,1,1,1,1,0,0,0,0,1,0,6,Testing Prompt: 0.8754279246977934
