record_id,Scorer Name,Goal Orientation,Engagement with Evidence,Collaborative Decision-Making,Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,2,4,0,0,1,1,0,0,0,Testing Prompt: 0.9761342848053259
529099,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,0,0,1,0,0,Testing Prompt: 0.9761342848053259
264344,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,0,0,1,0,Testing Prompt: 0.9761342848053259
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,2,2,0,0,0,0,1,0,0,Testing Prompt: 0.9761342848053259
581720,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,3,4,1,0,1,0,1,1,0,Testing Prompt: 0.9761342848053259
219176,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,4,0,1,1,0,0,0,0,Testing Prompt: 0.9761342848053259
704786,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,0,0,0,Testing Prompt: 0.9761342848053259
266177,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,4,3,0,0,0,0,1,1,0,Testing Prompt: 0.9761342848053259
217052,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,1,0,1,0,0,0,1,1,Testing Prompt: 0.16122940103728778
546868,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,0,0,1,0,1,Testing Prompt: 0.16122940103728778
291285,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,1,1,1,1,Testing Prompt: 0.16122940103728778
244029,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,1,3,0,0,1,1,0,0,1,Testing Prompt: 0.16122940103728778
225577,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,0,0,1,0,1,Testing Prompt: 0.16122940103728778
543229,us.anthropic.claude-sonnet-4-20250514-v1:0,4,2,3,4,0,0,1,0,0,1,1,Testing Prompt: 0.16122940103728778
546578,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,2,0,0,1,0,0,1,1,Testing Prompt: 0.16122940103728778
266177,us.anthropic.claude-sonnet-4-20250514-v1:0,4,1,4,3,0,0,0,0,1,1,1,Testing Prompt: 0.16122940103728778
550903,us.anthropic.claude-sonnet-4-20250514-v1:0,4,1,3,4,0,1,1,0,1,1,1,Testing Prompt: 0.16122940103728778
534868,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,1,0,0,0,0,1,1,1,Testing Prompt: 0.16122940103728778
545047,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,1,0,0,1,Testing Prompt: 0.16122940103728778
640700,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,0,0,1,Testing Prompt: 0.16122940103728778
190056,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,1,0,0,0,0,1,1,Testing Prompt: 0.16122940103728778
561983,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,1,0,0,1,1,0,1,Testing Prompt: 0.16122940103728778
218810,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,2,0,0,0,1,1,1,1,Testing Prompt: 0.16122940103728778
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,1,4,0,0,1,1,0,0,1,Testing Prompt: 0.16122940103728778
207845,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,1,0,0,1,1,1,1,Testing Prompt: 0.16122940103728778
601747,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,2,1,0,0,0,0,1,0,1,Testing Prompt: 0.16122940103728778
231173,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,3,4,0,0,1,0,0,1,1,Testing Prompt: 0.16122940103728778
644531,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,3,4,0,0,1,0,0,1,1,Testing Prompt: 0.16122940103728778
274347,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,4,4,0,0,1,0,0,1,1,Testing Prompt: 0.16122940103728778
630563,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,0,0,0,1,1,Testing Prompt: 0.16122940103728778
211179,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,1,2,0,0,0,1,0,0,1,Testing Prompt: 0.16122940103728778
576254,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,0,0,0,1,Testing Prompt: 0.16122940103728778
586617,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,3,3,0,0,1,1,1,1,1,Testing Prompt: 0.16122940103728778
293411,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,1,1,0,0,1,1,1,Testing Prompt: 0.16122940103728778
614816,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,4,4,0,0,0,0,1,1,1,Testing Prompt: 0.16122940103728778
573597,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,0,0,0,1,Testing Prompt: 0.16122940103728778
216965,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,1,3,0,1,0,0,0,1,1,Testing Prompt: 0.16122940103728778
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,2,0,0,0,0,1,1,1,Testing Prompt: 0.16122940103728778
704786,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,0,0,1,Testing Prompt: 0.16122940103728778
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,1,2,0,0,0,1,0,0,1,Testing Prompt: 0.16122940103728778
591948,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,2,0,0,1,0,0,1,1,Testing Prompt: 0.16122940103728778
215179,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,2,2,0,0,0,0,0,1,1,Testing Prompt: 0.16122940103728778
601728,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,0,0,1,0,1,Testing Prompt: 0.16122940103728778
543094,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,3,2,0,0,1,0,0,1,1,Testing Prompt: 0.16122940103728778
580333,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,0,0,0,1,1,Testing Prompt: 0.16122940103728778
188529,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,1,0,0,1,0,1,0,1,Testing Prompt: 0.16122940103728778
632387,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,0,0,1,1,Testing Prompt: 0.16122940103728778
264262,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,3,0,0,0,0,0,0,1,Testing Prompt: 0.16122940103728778
588075,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,0,0,0,1,Testing Prompt: 0.16122940103728778
564167,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,1,0,1,1,1,1,1,Testing Prompt: 0.16122940103728778
257325,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,4,2,0,0,0,0,0,1,1,Testing Prompt: 0.16122940103728778
628747,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,0,0,0,1,Testing Prompt: 0.16122940103728778
264344,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,0,0,0,1,Testing Prompt: 0.16122940103728778
511739,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,1,1,0,0,0,0,0,1,1,Testing Prompt: 0.16122940103728778
167524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,4,2,0,0,0,1,0,1,1,Testing Prompt: 0.16122940103728778
529099,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,3,0,0,0,0,1,0,1,Testing Prompt: 0.16122940103728778
248731,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,3,0,0,0,0,1,1,1,Testing Prompt: 0.16122940103728778
215108,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,4,4,0,0,1,0,1,1,1,Testing Prompt: 0.16122940103728778
505173,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,4,0,0,0,1,1,1,1,Testing Prompt: 0.16122940103728778
585389,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,4,2,0,0,0,1,1,0,1,Testing Prompt: 0.16122940103728778
512243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,0,0,1,1,Testing Prompt: 0.16122940103728778
172253,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,4,2,0,0,0,0,0,1,1,Testing Prompt: 0.16122940103728778
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,4,0,0,1,0,0,1,1,Testing Prompt: 0.16122940103728778
232366,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,0,0,0,1,Testing Prompt: 0.16122940103728778
529141,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,0,0,1,Testing Prompt: 0.16122940103728778
282284,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,0,0,1,1,Testing Prompt: 0.16122940103728778
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,3,4,0,1,0,1,1,1,1,Testing Prompt: 0.16122940103728778
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,1,3,0,0,1,1,0,0,1,Testing Prompt: 0.16122940103728778
590085,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,1,1,1,0,1,Testing Prompt: 0.16122940103728778
534553,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,0,1,1,Testing Prompt: 0.16122940103728778
247482,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,1,1,0,1,1,1,Testing Prompt: 0.16122940103728778
207524,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,2,0,0,1,0,0,0,1,Testing Prompt: 0.16122940103728778
703584,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,2,2,0,0,1,0,0,1,1,Testing Prompt: 0.16122940103728778
735055,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,2,3,0,0,0,1,0,1,1,Testing Prompt: 0.16122940103728778
263864,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,2,3,0,0,1,1,1,1,1,Testing Prompt: 0.16122940103728778
613961,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,1,1,0,0,1,1,Testing Prompt: 0.16122940103728778
253693,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,4,3,0,0,0,0,1,1,1,Testing Prompt: 0.16122940103728778
248896,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,1,0,0,0,1,Testing Prompt: 0.16122940103728778
219176,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,1,1,1,0,0,1,Testing Prompt: 0.16122940103728778
556668,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,1,0,1,1,1,Testing Prompt: 0.16122940103728778
525710,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,1,0,1,1,Testing Prompt: 0.16122940103728778
557524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,0,0,0,1,1,Testing Prompt: 0.16122940103728778
581720,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,3,4,1,0,1,0,0,1,1,Testing Prompt: 0.16122940103728778
238025,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,1,4,0,0,1,1,0,0,1,Testing Prompt: 0.16122940103728778
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,3,4,0,0,1,1,0,1,1,Testing Prompt: 0.16122940103728778
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,1,2,0,0,0,0,1,0,1,Testing Prompt: 0.16122940103728778
600843,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,1,0,0,1,1,1,Testing Prompt: 0.16122940103728778
263413,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,3,3,0,0,1,0,0,1,1,Testing Prompt: 0.16122940103728778
257040,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,3,0,0,0,0,1,1,1,Testing Prompt: 0.16122940103728778
174997,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,1,2,0,0,0,1,0,0,1,Testing Prompt: 0.16122940103728778
242166,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,0,1,1,1,Testing Prompt: 0.16122940103728778
195235,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,2,0,0,1,0,0,0,1,Testing Prompt: 0.16122940103728778
575601,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,0,0,0,1,1,Testing Prompt: 0.16122940103728778
225581,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,2,4,1,0,1,1,0,1,1,Testing Prompt: 0.16122940103728778
