record_id,Scorer Name,Goal Orientation,Engagement with Evidence,Collaborative Decision-Making,Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name
216965,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,2,4,0,1,0,1,0,1,0,Testing Prompt: 0.1966265104818985
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,3,2,0,0,0,0,1,0,0,Testing Prompt: 0.1966265104818985
545047,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,0,1,0,0,0,Testing Prompt: 0.1966265104818985
588075,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,3,0,0,0,0,0,0,0,Testing Prompt: 0.1966265104818985
188529,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,1,3,0,0,1,0,1,0,0,Testing Prompt: 0.1966265104818985
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,1,3,0,0,1,1,0,0,0,Testing Prompt: 0.1966265104818985
293411,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,1,1,0,1,0,1,0,Testing Prompt: 0.1966265104818985
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,0,0,0,Testing Prompt: 0.1966265104818985
704786,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,1,0,0,Testing Prompt: 0.1966265104818985
580333,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,0,0,1,1,0,Testing Prompt: 0.1966265104818985
247781,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,0,0,0,1,0,Testing Prompt: 0.1966265104818985
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,3,0,0,0,0,0,1,0,Testing Prompt: 0.1966265104818985
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,1,2,0,0,0,1,0,0,0,Testing Prompt: 0.1966265104818985
264478,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,4,2,0,0,0,0,0,0,0,Testing Prompt: 0.1966265104818985
644531,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,1,0,1,0,Testing Prompt: 0.1966265104818985
207524,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,0,1,0,0,Testing Prompt: 0.1966265104818985
244029,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,2,4,0,0,1,1,1,0,0,Testing Prompt: 0.1966265104818985
247482,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,3,3,0,1,1,1,1,0,0,Testing Prompt: 0.1966265104818985
641013,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,3,3,0,0,1,0,1,1,0,Testing Prompt: 0.1966265104818985
249730,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,2,0,0,1,0,0,0,1,Testing Prompt: 0.013724694458245645
588075,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,1,0,0,1,Testing Prompt: 0.013724694458245645
238025,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,0,0,1,Testing Prompt: 0.013724694458245645
628747,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,0,0,0,1,1,Testing Prompt: 0.013724694458245645
576254,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,0,1,0,1,Testing Prompt: 0.013724694458245645
630563,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,1,0,0,0,1,1,Testing Prompt: 0.013724694458245645
581720,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,3,4,1,0,1,1,0,1,1,Testing Prompt: 0.013724694458245645
232366,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,0,0,0,1,Testing Prompt: 0.013724694458245645
257040,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,3,3,0,1,1,1,1,1,1,Testing Prompt: 0.013724694458245645
264478,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,0,0,0,1,1,Testing Prompt: 0.013724694458245645
274347,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,4,4,0,0,1,1,0,0,1,Testing Prompt: 0.013724694458245645
253693,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,4,3,0,0,0,1,1,0,1,Testing Prompt: 0.013724694458245645
557524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,2,0,0,0,0,0,1,1,Testing Prompt: 0.013724694458245645
529141,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,0,0,1,Testing Prompt: 0.013724694458245645
293411,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,1,0,0,0,0,1,1,Testing Prompt: 0.013724694458245645
505173,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,4,3,0,0,0,1,1,1,1,Testing Prompt: 0.013724694458245645
550903,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,3,3,0,1,1,1,1,1,1,Testing Prompt: 0.013724694458245645
601728,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,0,0,1,0,1,Testing Prompt: 0.013724694458245645
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,0,0,0,1,1,Testing Prompt: 0.013724694458245645
263413,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,3,3,0,0,1,1,1,0,1,Testing Prompt: 0.013724694458245645
244029,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,1,0,0,1,Testing Prompt: 0.013724694458245645
248731,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,3,0,0,0,0,1,1,1,Testing Prompt: 0.013724694458245645
706907,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,2,3,0,0,0,0,1,1,1,Testing Prompt: 0.013724694458245645
717614,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,0,0,0,1,Testing Prompt: 0.013724694458245645
543094,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,3,3,0,0,1,0,0,1,1,Testing Prompt: 0.013724694458245645
264262,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,0,0,0,0,1,Testing Prompt: 0.013724694458245645
211283,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,4,3,0,0,0,0,1,0,1,Testing Prompt: 0.013724694458245645
543229,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,2,4,0,0,0,1,0,1,1,Testing Prompt: 0.013724694458245645
601747,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,2,1,0,0,0,0,0,0,1,Testing Prompt: 0.013724694458245645
546868,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,3,0,0,0,0,0,0,1,Testing Prompt: 0.013724694458245645
511739,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,1,0,0,0,0,0,1,1,Testing Prompt: 0.013724694458245645
264344,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,0,0,0,1,Testing Prompt: 0.013724694458245645
217052,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,2,0,1,0,0,0,1,1,Testing Prompt: 0.013724694458245645
195235,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,0,0,0,1,1,Testing Prompt: 0.013724694458245645
640700,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,0,0,1,Testing Prompt: 0.013724694458245645
174997,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,3,0,0,0,1,0,0,1,Testing Prompt: 0.013724694458245645
225577,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,3,0,0,0,0,1,0,1,Testing Prompt: 0.013724694458245645
215179,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,2,2,0,0,0,0,0,1,1,Testing Prompt: 0.013724694458245645
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,2,0,0,0,0,1,1,1,Testing Prompt: 0.013724694458245645
217400,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,3,0,0,0,0,0,0,1,Testing Prompt: 0.013724694458245645
529099,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,0,1,1,0,1,Testing Prompt: 0.013724694458245645
190056,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,1,1,0,0,0,0,1,1,Testing Prompt: 0.013724694458245645
615578,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,4,4,1,1,1,1,1,1,1,Testing Prompt: 0.013724694458245645
564167,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,4,1,0,1,1,1,1,1,Testing Prompt: 0.013724694458245645
216965,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,3,0,1,0,0,0,1,1,Testing Prompt: 0.013724694458245645
188529,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,2,0,0,1,0,1,0,1,Testing Prompt: 0.013724694458245645
561983,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,4,1,0,1,1,1,1,1,Testing Prompt: 0.013724694458245645
247482,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,1,1,1,1,0,1,Testing Prompt: 0.013724694458245645
534553,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,4,0,0,1,1,0,0,1,Testing Prompt: 0.013724694458245645
607920,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,1,0,0,0,1,1,Testing Prompt: 0.013724694458245645
585389,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,4,2,0,0,0,1,1,0,1,Testing Prompt: 0.013724694458245645
700128,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,4,1,0,0,0,0,0,0,1,Testing Prompt: 0.013724694458245645
703584,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,2,0,0,1,0,0,1,1,Testing Prompt: 0.013724694458245645
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,4,1,1,4,0,0,1,1,0,0,1,Testing Prompt: 0.013724694458245645
167524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,2,0,0,0,1,0,1,1,Testing Prompt: 0.013724694458245645
641013,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,4,0,0,1,0,1,1,1,Testing Prompt: 0.013724694458245645
525710,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,3,0,1,1,1,1,1,1,Testing Prompt: 0.013724694458245645
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,1,2,0,0,0,0,1,0,1,Testing Prompt: 0.013724694458245645
506571,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,4,0,0,1,1,0,0,1,Testing Prompt: 0.013724694458245645
573597,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,4,0,0,1,0,0,0,1,Testing Prompt: 0.013724694458245645
248235,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,1,1,1,1,1,1,Testing Prompt: 0.013724694458245645
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,0,1,Testing Prompt: 0.013724694458245645
218810,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,2,0,0,1,1,0,1,1,Testing Prompt: 0.013724694458245645
282284,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,0,0,1,1,1,Testing Prompt: 0.013724694458245645
704786,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,2,0,0,1,1,1,0,1,Testing Prompt: 0.013724694458245645
600997,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,2,4,0,0,1,1,1,1,1,Testing Prompt: 0.013724694458245645
225581,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,3,3,1,0,1,1,0,0,1,Testing Prompt: 0.013724694458245645
291285,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,4,3,0,0,1,1,1,1,1,Testing Prompt: 0.013724694458245645
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,1,4,0,0,1,1,0,0,1,Testing Prompt: 0.013724694458245645
580333,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,2,2,0,0,0,0,1,1,1,Testing Prompt: 0.013724694458245645
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,2,3,0,1,0,1,1,1,1,Testing Prompt: 0.013724694458245645
534868,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,0,1,1,1,Testing Prompt: 0.013724694458245645
591948,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,0,0,0,1,1,Testing Prompt: 0.013724694458245645
211179,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,2,1,0,0,0,1,0,0,1,Testing Prompt: 0.013724694458245645
248896,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,2,2,0,0,1,0,0,0,1,Testing Prompt: 0.013724694458245645
704896,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,1,3,0,0,0,1,0,1,1,Testing Prompt: 0.013724694458245645
545047,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,1,1,1,0,0,1,Testing Prompt: 0.013724694458245645
207524,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,0,0,0,1,Testing Prompt: 0.013724694458245645
613961,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,0,0,0,1,1,Testing Prompt: 0.013724694458245645
584423,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,3,2,0,0,0,0,0,1,1,Testing Prompt: 0.013724694458245645
555531,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,3,2,0,0,0,1,1,1,1,Testing Prompt: 0.013724694458245645
590085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,1,0,0,1,Testing Prompt: 0.013724694458245645
266177,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,2,0,0,0,0,0,1,1,Testing Prompt: 0.013724694458245645
643006,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,3,0,0,1,1,1,1,1,Testing Prompt: 0.013724694458245645
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,3,0,0,1,1,0,1,1,Testing Prompt: 0.013724694458245645
505194,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,3,3,0,0,0,0,1,1,1,Testing Prompt: 0.013724694458245645
