record_id,Scorer Name,Goal Orientation,Engagement with Evidence,Collaborative Decision-Making,Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name
590085,gpt-4.1-mini,4,3,3,4,0,0,1,1,0,0,0,Testing Prompt: 0.8072689992124116
505173,gpt-4.1-mini,4,2,4,4,0,0,0,1,1,1,0,Testing Prompt: 0.8072689992124116
580333,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,0,Testing Prompt: 0.8072689992124116
550903,gpt-4.1-mini,4,3,4,4,0,0,1,0,1,0,0,Testing Prompt: 0.8072689992124116
244029,gpt-4.1-mini,4,4,1,4,0,0,1,0,1,0,0,Testing Prompt: 0.8072689992124116
184927,gpt-4.1-mini,4,4,3,3,1,0,1,1,0,1,0,Testing Prompt: 0.8072689992124116
530371,gpt-4.1-mini,4,3,2,4,0,0,1,1,0,0,0,Testing Prompt: 0.8072689992124116
263864,gpt-4.1-mini,4,3,2,4,0,0,1,0,0,0,0,Testing Prompt: 0.8072689992124116
601728,gpt-4.1-mini,2,3,1,2,0,0,1,0,0,0,0,Testing Prompt: 0.8072689992124116
628747,gpt-4.1-mini,3,1,2,2,0,0,0,0,0,1,0,Testing Prompt: 0.8072689992124116
615578,gpt-4.1-mini,4,2,4,4,0,0,1,0,1,1,0,Testing Prompt: 0.8072689992124116
575601,gpt-4.1-mini,3,2,2,2,0,0,1,0,0,0,0,Testing Prompt: 0.8072689992124116
218810,gpt-4.1-mini,2,1,2,2,0,0,1,0,0,0,0,Testing Prompt: 0.8072689992124116
524784,gpt-4.1-mini,4,4,4,4,0,1,1,0,0,1,0,Testing Prompt: 0.8072689992124116
207845,gpt-4.1-mini,3,1,1,2,1,0,0,0,1,1,0,Testing Prompt: 0.8072689992124116
174997,gpt-4.1-mini,2,2,1,2,0,0,0,1,0,0,0,Testing Prompt: 0.8072689992124116
225577,gpt-4.1-mini,3,3,3,3,0,0,0,0,1,0,0,Testing Prompt: 0.8072689992124116
219176,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,0,0,Testing Prompt: 0.8072689992124116
503131,gpt-4.1-mini,2,4,1,1,0,0,0,0,0,1,0,Testing Prompt: 0.8072689992124116
561604,gpt-4.1-mini,2,2,1,2,0,0,0,1,0,0,0,Testing Prompt: 0.8072689992124116
613961,gpt-4.1-mini,4,3,1,4,0,0,1,0,0,1,0,Testing Prompt: 0.8072689992124116
529141,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,0,Testing Prompt: 0.8072689992124116
264344,gpt-4.1-mini,4,3,1,4,0,0,1,0,0,0,0,Testing Prompt: 0.8072689992124116
167524,gpt-4.1-mini,3,1,1,2,0,0,0,0,0,1,0,Testing Prompt: 0.8072689992124116
208682,gpt-4.1-mini,3,2,4,3,0,1,1,0,1,0,0,Testing Prompt: 0.8072689992124116
545047,gpt-4.1-mini,3,2,1,2,0,0,1,1,0,1,0,Testing Prompt: 0.8072689992124116
249730,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,0,0,Testing Prompt: 0.8072689992124116
543229,gpt-4.1-mini,4,3,1,4,0,0,1,0,0,1,0,Testing Prompt: 0.8072689992124116
291285,gpt-4.1-mini,4,3,4,4,0,0,1,0,1,1,0,Testing Prompt: 0.8072689992124116
558582,gpt-4.1-mini,2,1,3,1,0,0,0,0,0,1,0,Testing Prompt: 0.8072689992124116
216965,gpt-4.1-mini,4,4,1,4,0,1,1,0,0,1,0,Testing Prompt: 0.8072689992124116
576254,gpt-4.1-mini,2,3,1,2,0,0,0,0,0,0,0,Testing Prompt: 0.8072689992124116
586617,gpt-4.1-mini,4,4,4,4,0,0,1,1,1,0,0,Testing Prompt: 0.8072689992124116
232366,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,0,0,Testing Prompt: 0.8072689992124116
641013,gpt-4.1-mini,4,3,3,3,0,0,0,0,0,1,0,Testing Prompt: 0.8072689992124116
543094,gpt-4.1-mini,3,4,3,3,0,0,1,0,0,1,0,Testing Prompt: 0.8072689992124116
238025,gpt-4.1-mini,4,4,3,4,0,0,1,1,1,1,0,Testing Prompt: 0.8072689992124116
551252,gpt-4.1-mini,2,2,4,2,0,1,0,1,1,1,0,Testing Prompt: 0.8072689992124116
534868,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,1,0,Testing Prompt: 0.8072689992124116
282284,gpt-4.1-mini,4,2,2,2,0,0,0,0,0,1,0,Testing Prompt: 0.8072689992124116
529099,gpt-4.1-mini,2,1,1,2,0,1,0,0,0,1,0,Testing Prompt: 0.8072689992124116
242166,gpt-4.1-mini,2,1,4,2,0,0,0,0,0,1,0,Testing Prompt: 0.8072689992124116
735055,gpt-4.1-mini,3,1,3,3,0,0,0,0,0,1,0,Testing Prompt: 0.8072689992124116
247482,gpt-4.1-mini,3,1,2,3,0,0,1,0,1,1,0,Testing Prompt: 0.8072689992124116
607920,gpt-4.1-mini,2,1,2,2,0,0,0,0,0,1,0,Testing Prompt: 0.8072689992124116
632387,gpt-4.1-mini,2,1,1,1,0,1,0,0,0,1,0,Testing Prompt: 0.8072689992124116
248235,gpt-4.1-mini,4,4,3,4,0,0,1,1,1,1,0,Testing Prompt: 0.8072689992124116
564167,gpt-4.1-mini,3,1,1,2,0,0,1,1,0,1,0,Testing Prompt: 0.8072689992124116
607920,gpt-4.1-mini,2,1,3,2,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
218810,gpt-4.1-mini,2,1,1,1,0,0,0,1,0,1,1,Testing Prompt: 0.9548689587046362
644531,gpt-4.1-mini,4,4,3,4,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
530371,gpt-4.1-mini,4,4,1,4,0,0,1,1,0,1,1,Testing Prompt: 0.9548689587046362
545047,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,1,Testing Prompt: 0.9548689587046362
525710,gpt-4.1-mini,4,4,3,4,0,0,1,1,1,1,1,Testing Prompt: 0.9548689587046362
238271,gpt-4.1-mini,4,4,4,4,0,0,1,0,1,1,1,Testing Prompt: 0.9548689587046362
264344,gpt-4.1-mini,4,2,3,4,0,0,1,0,0,0,1,Testing Prompt: 0.9548689587046362
266177,gpt-4.1-mini,4,1,3,3,0,0,0,0,0,0,1,Testing Prompt: 0.9548689587046362
564167,gpt-4.1-mini,3,3,1,3,1,0,1,1,1,1,1,Testing Prompt: 0.9548689587046362
529141,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,0,1,Testing Prompt: 0.9548689587046362
601728,gpt-4.1-mini,3,3,1,2,0,0,0,0,0,0,1,Testing Prompt: 0.9548689587046362
244029,gpt-4.1-mini,4,4,1,4,0,0,1,0,1,1,1,Testing Prompt: 0.9548689587046362
291285,gpt-4.1-mini,4,4,4,4,0,0,1,0,1,1,1,Testing Prompt: 0.9548689587046362
247781,gpt-4.1-mini,3,3,3,3,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
184927,gpt-4.1-mini,4,4,1,4,0,0,1,1,0,1,1,Testing Prompt: 0.9548689587046362
640700,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,1,Testing Prompt: 0.9548689587046362
174997,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,1,Testing Prompt: 0.9548689587046362
704896,gpt-4.1-mini,3,1,1,3,0,0,0,1,0,1,1,Testing Prompt: 0.9548689587046362
613126,gpt-4.1-mini,4,4,4,4,0,1,1,0,1,1,1,Testing Prompt: 0.9548689587046362
248235,gpt-4.1-mini,4,4,3,4,0,0,1,1,1,1,1,Testing Prompt: 0.9548689587046362
586617,gpt-4.1-mini,3,3,3,3,0,0,1,1,1,1,1,Testing Prompt: 0.9548689587046362
700128,gpt-4.1-mini,2,1,4,2,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
557524,gpt-4.1-mini,2,2,2,2,0,0,0,1,0,0,1,Testing Prompt: 0.9548689587046362
505194,gpt-4.1-mini,4,3,4,4,0,0,0,1,0,0,1,Testing Prompt: 0.9548689587046362
195235,gpt-4.1-mini,3,3,3,2,0,0,1,0,0,0,1,Testing Prompt: 0.9548689587046362
257325,gpt-4.1-mini,3,3,4,3,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
546578,gpt-4.1-mini,3,2,1,2,0,0,1,0,0,0,1,Testing Prompt: 0.9548689587046362
529099,gpt-4.1-mini,3,2,2,3,0,0,0,1,0,0,1,Testing Prompt: 0.9548689587046362
216965,gpt-4.1-mini,4,3,3,4,0,0,1,1,0,1,1,Testing Prompt: 0.9548689587046362
576254,gpt-4.1-mini,2,3,1,2,0,0,0,0,0,0,1,Testing Prompt: 0.9548689587046362
600997,gpt-4.1-mini,4,4,3,4,1,0,1,1,1,1,1,Testing Prompt: 0.9548689587046362
207845,gpt-4.1-mini,3,3,2,2,1,1,0,0,0,1,1,Testing Prompt: 0.9548689587046362
561983,gpt-4.1-mini,4,2,2,3,1,0,1,1,1,1,1,Testing Prompt: 0.9548689587046362
580333,gpt-4.1-mini,2,1,1,2,0,1,0,0,0,1,1,Testing Prompt: 0.9548689587046362
211283,gpt-4.1-mini,4,3,4,4,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
225646,gpt-4.1-mini,3,2,2,3,0,0,0,1,0,1,1,Testing Prompt: 0.9548689587046362
217400,gpt-4.1-mini,3,1,1,2,0,0,0,1,0,1,1,Testing Prompt: 0.9548689587046362
628747,gpt-4.1-mini,3,2,2,3,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
735055,gpt-4.1-mini,4,3,3,4,0,0,1,1,1,1,1,Testing Prompt: 0.9548689587046362
232366,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,1,Testing Prompt: 0.9548689587046362
543094,gpt-4.1-mini,4,4,3,4,0,0,1,0,0,1,1,Testing Prompt: 0.9548689587046362
190056,gpt-4.1-mini,2,2,1,2,0,0,0,0,0,0,1,Testing Prompt: 0.9548689587046362
600843,gpt-4.1-mini,2,1,3,2,0,1,0,1,0,1,1,Testing Prompt: 0.9548689587046362
630563,gpt-4.1-mini,2,1,1,2,0,1,0,0,0,1,1,Testing Prompt: 0.9548689587046362
264262,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,1,Testing Prompt: 0.9548689587046362
534553,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,1,1,Testing Prompt: 0.9548689587046362
167524,gpt-4.1-mini,4,1,3,3,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
225577,gpt-4.1-mini,3,3,3,3,0,0,0,0,1,0,1,Testing Prompt: 0.9548689587046362
615578,gpt-4.1-mini,4,3,4,4,0,0,1,0,1,1,1,Testing Prompt: 0.9548689587046362
505173,gpt-4.1-mini,4,3,4,4,0,0,0,0,1,1,1,Testing Prompt: 0.9548689587046362
528543,gpt-4.1-mini,3,1,1,2,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
257040,gpt-4.1-mini,4,3,4,4,0,1,1,0,0,1,1,Testing Prompt: 0.9548689587046362
561604,gpt-4.1-mini,3,2,1,3,0,0,0,1,0,0,1,Testing Prompt: 0.9548689587046362
590085,gpt-4.1-mini,4,4,1,4,0,0,1,1,1,0,1,Testing Prompt: 0.9548689587046362
546868,gpt-4.1-mini,3,3,3,3,0,1,0,1,0,0,1,Testing Prompt: 0.9548689587046362
253693,gpt-4.1-mini,4,3,4,4,0,0,1,0,1,1,1,Testing Prompt: 0.9548689587046362
641013,gpt-4.1-mini,3,3,3,3,0,1,1,0,0,1,1,Testing Prompt: 0.9548689587046362
248731,gpt-4.1-mini,3,3,3,3,0,0,0,0,1,1,1,Testing Prompt: 0.9548689587046362
555531,gpt-4.1-mini,2,2,1,2,0,0,0,0,1,0,1,Testing Prompt: 0.9548689587046362
248896,gpt-4.1-mini,2,3,1,2,0,0,1,0,0,0,1,Testing Prompt: 0.9548689587046362
601747,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,1,Testing Prompt: 0.9548689587046362
249730,gpt-4.1-mini,2,1,1,2,0,0,1,0,0,0,1,Testing Prompt: 0.9548689587046362
226773,gpt-4.1-mini,4,3,4,4,0,0,1,1,1,1,1,Testing Prompt: 0.9548689587046362
534868,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
263413,gpt-4.1-mini,4,4,1,4,0,0,1,1,0,0,1,Testing Prompt: 0.9548689587046362
556668,gpt-4.1-mini,3,1,4,3,0,0,1,0,1,1,1,Testing Prompt: 0.9548689587046362
207524,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,1,Testing Prompt: 0.9548689587046362
551252,gpt-4.1-mini,4,4,4,4,0,1,1,1,1,1,1,Testing Prompt: 0.9548689587046362
575601,gpt-4.1-mini,3,4,1,3,0,0,1,0,0,1,1,Testing Prompt: 0.9548689587046362
242166,gpt-4.1-mini,3,2,4,4,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
584423,gpt-4.1-mini,3,1,4,2,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
550903,gpt-4.1-mini,4,3,4,4,0,0,1,0,0,1,1,Testing Prompt: 0.9548689587046362
506571,gpt-4.1-mini,4,3,1,4,0,0,1,1,0,0,1,Testing Prompt: 0.9548689587046362
512243,gpt-4.1-mini,3,2,4,3,0,1,0,0,0,0,1,Testing Prompt: 0.9548689587046362
264478,gpt-4.1-mini,4,3,4,4,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
238025,gpt-4.1-mini,4,4,1,4,0,0,1,1,0,1,1,Testing Prompt: 0.9548689587046362
614816,gpt-4.1-mini,4,3,4,4,0,0,0,1,1,1,1,Testing Prompt: 0.9548689587046362
293411,gpt-4.1-mini,3,2,1,2,1,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
240687,gpt-4.1-mini,3,3,3,3,0,0,1,1,0,1,1,Testing Prompt: 0.9548689587046362
643006,gpt-4.1-mini,3,3,1,3,0,0,1,1,1,1,1,Testing Prompt: 0.9548689587046362
632387,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,1,Testing Prompt: 0.9548689587046362
717614,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,1,Testing Prompt: 0.9548689587046362
558582,gpt-4.1-mini,1,1,3,1,0,0,0,0,0,0,1,Testing Prompt: 0.9548689587046362
247482,gpt-4.1-mini,4,4,4,4,0,0,1,0,1,1,1,Testing Prompt: 0.9548689587046362
706907,gpt-4.1-mini,3,3,3,3,0,0,1,1,1,0,1,Testing Prompt: 0.9548689587046362
524784,gpt-4.1-mini,4,4,4,4,1,0,1,1,1,1,1,Testing Prompt: 0.9548689587046362
217052,gpt-4.1-mini,2,1,1,2,0,1,0,0,0,1,1,Testing Prompt: 0.9548689587046362
225581,gpt-4.1-mini,4,4,3,4,1,0,1,1,0,1,1,Testing Prompt: 0.9548689587046362
215108,gpt-4.1-mini,4,3,4,4,1,0,1,1,0,1,1,Testing Prompt: 0.9548689587046362
591948,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,1,1,Testing Prompt: 0.9548689587046362
282284,gpt-4.1-mini,3,2,2,3,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
543229,gpt-4.1-mini,3,2,2,3,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
588075,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,1,Testing Prompt: 0.9548689587046362
200051,gpt-4.1-mini,3,2,1,3,0,0,1,1,0,0,1,Testing Prompt: 0.9548689587046362
511739,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
704786,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,1,Testing Prompt: 0.9548689587046362
188529,gpt-4.1-mini,2,2,1,2,0,0,1,0,1,0,1,Testing Prompt: 0.9548689587046362
581720,gpt-4.1-mini,4,4,4,4,1,0,1,0,1,1,1,Testing Prompt: 0.9548689587046362
274347,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,1,1,Testing Prompt: 0.9548689587046362
613961,gpt-4.1-mini,4,3,2,4,0,0,1,1,0,1,1,Testing Prompt: 0.9548689587046362
215179,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
231173,gpt-4.1-mini,4,4,2,4,0,0,1,0,0,0,1,Testing Prompt: 0.9548689587046362
263864,gpt-4.1-mini,4,3,1,4,0,0,1,0,0,0,1,Testing Prompt: 0.9548689587046362
573597,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,1,1,Testing Prompt: 0.9548689587046362
242085,gpt-4.1-mini,4,2,1,3,0,0,1,1,0,0,1,Testing Prompt: 0.9548689587046362
703584,gpt-4.1-mini,3,2,1,2,0,1,1,0,0,1,1,Testing Prompt: 0.9548689587046362
585389,gpt-4.1-mini,3,1,4,3,0,0,0,0,1,0,1,Testing Prompt: 0.9548689587046362
219176,gpt-4.1-mini,4,3,1,4,0,0,1,1,0,0,1,Testing Prompt: 0.9548689587046362
211179,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,1,Testing Prompt: 0.9548689587046362
208682,gpt-4.1-mini,3,3,4,3,0,0,1,0,1,0,1,Testing Prompt: 0.9548689587046362
503131,gpt-4.1-mini,2,3,1,2,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
172253,gpt-4.1-mini,4,3,3,3,0,0,0,0,0,1,1,Testing Prompt: 0.9548689587046362
561983,gpt-4.1-mini,4,4,3,4,1,0,1,1,1,1,2,Testing Prompt: 0.6661989370298509
225646,gpt-4.1-mini,2,2,3,2,0,0,0,1,0,0,2,Testing Prompt: 0.6661989370298509
530371,gpt-4.1-mini,4,4,2,4,0,0,1,1,0,0,2,Testing Prompt: 0.6661989370298509
558582,gpt-4.1-mini,1,1,3,1,0,0,0,0,0,0,2,Testing Prompt: 0.6661989370298509
282284,gpt-4.1-mini,4,2,3,3,0,0,0,0,0,1,2,Testing Prompt: 0.6661989370298509
581720,gpt-4.1-mini,4,4,4,4,1,0,1,0,0,1,2,Testing Prompt: 0.6661989370298509
242085,gpt-4.1-mini,3,2,2,3,0,0,0,1,0,0,2,Testing Prompt: 0.6661989370298509
588075,gpt-4.1-mini,3,3,4,3,0,0,0,0,0,0,2,Testing Prompt: 0.6661989370298509
644531,gpt-4.1-mini,3,3,2,3,0,0,0,0,0,1,2,Testing Prompt: 0.6661989370298509
238025,gpt-4.1-mini,4,4,3,4,0,0,1,1,0,1,2,Testing Prompt: 0.6661989370298509
263413,gpt-4.1-mini,4,4,2,3,0,0,1,0,0,0,2,Testing Prompt: 0.6661989370298509
167524,gpt-4.1-mini,3,2,2,3,0,0,0,0,0,1,2,Testing Prompt: 0.6661989370298509
600843,gpt-4.1-mini,2,2,3,2,0,1,0,0,0,0,2,Testing Prompt: 0.6661989370298509
249730,gpt-4.1-mini,2,2,1,2,0,0,0,0,0,0,2,Testing Prompt: 0.6661989370298509
208682,gpt-4.1-mini,3,3,4,3,0,0,1,0,1,0,2,Testing Prompt: 0.6661989370298509
586617,gpt-4.1-mini,4,4,4,4,0,0,1,0,1,0,2,Testing Prompt: 0.6661989370298509
184927,gpt-4.1-mini,4,4,3,4,0,0,1,1,0,1,2,Testing Prompt: 0.6661989370298509
215108,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,0,2,Testing Prompt: 0.6661989370298509
700128,gpt-4.1-mini,3,2,4,2,0,0,0,0,0,1,2,Testing Prompt: 0.6661989370298509
512243,gpt-4.1-mini,3,2,3,3,0,1,0,0,0,0,2,Testing Prompt: 0.6661989370298509
703584,gpt-4.1-mini,3,2,1,2,0,0,1,0,0,1,2,Testing Prompt: 0.6661989370298509
630563,gpt-4.1-mini,2,2,1,1,0,1,0,0,0,1,2,Testing Prompt: 0.6661989370298509
641013,gpt-4.1-mini,3,2,0,3,0,0,0,0,1,0,2,Testing Prompt: 0.6661989370298509
257325,gpt-4.1-mini,2,2,0,1,0,0,0,0,0,1,2,Testing Prompt: 0.6661989370298509
607920,gpt-4.1-mini,2,1,0,1,0,0,0,0,0,1,2,Testing Prompt: 0.6661989370298509
511739,gpt-4.1-mini,2,1,0,1,0,0,0,0,0,1,2,Testing Prompt: 0.6661989370298509
231173,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,1,2,Testing Prompt: 0.6661989370298509
706907,gpt-4.1-mini,3,3,0,3,0,0,1,0,1,0,2,Testing Prompt: 0.6661989370298509
