record_id,Scorer Name,Goal Orientation,Confidence Score for Goal Orientation,Engagement with Evidence,Confidence Score for Engagement with Evidence,Collaborative Decision-Making,Confidence Score for Collaborative Decision-Making,Strategic Planning,Confidence Score for Strategic Planning,Cultural Responsiveness,Confidence Score for Cultural Responsiveness,Parent/Community Engagement,Confidence Score for Parent/Community Engagement,Academic Achievement,Confidence Score for Academic Achievement,Candidate Experience/Expertise,Confidence Score for Candidate Experience/Expertise,Evaluation,Confidence Score for Evaluation,School Culture Fit,Confidence Score for School Culture Fit,call_number,prompt_name,codebook_type
586617,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.85,3,0.8,4,0.85,0,0.95,0,0.95,1,0.75,1,0.85,1,0.75,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
613961,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.85,3,0.8,2,0.75,4,0.85,0,0.95,0,0.95,1,0.8,0,0.75,1,0.7,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
735055,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.8,2,0.75,4,0.85,0,0.95,0,0.95,1,0.7,1,0.85,0,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
232366,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,3,0.75,1,0.8,2,0.7,0,0.95,0,0.95,1,0.75,1,0.7,0,0.85,1,0.7,0,Testing Prompt: 0.6056693414562557,examples
291285,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,4,0.9,4,0.8,4,0.8,0,0.95,0,0.9,1,0.8,1,0.85,1,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.85,2,0.75,3,0.8,0,0.9,0,0.9,1,0.8,0,0.85,0,0.8,1,0.85,0,Testing Prompt: 0.6056693414562557,examples
216965,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,4,0.9,3,0.8,4,0.85,0,0.9,1,0.8,1,0.8,1,0.8,0,0.75,1,0.95,0,Testing Prompt: 0.6056693414562557,examples
546578,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,2,0.75,2,0.7,2,0.75,0,0.9,0,0.9,1,0.85,0,0.8,0,0.8,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
207845,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,3,0.8,3,0.75,2,0.75,1,0.9,0,0.85,1,0.8,1,0.85,1,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
172253,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.8,4,0.9,2,0.75,0,0.9,0,0.85,0,0.8,0,0.85,0,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
543094,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,3,0.8,3,0.8,2,0.7,0,0.9,0,0.9,1,0.8,0,0.8,0,0.8,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
248235,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,4,0.9,4,0.9,4,0.9,0,0.9,1,0.8,1,0.8,1,0.9,1,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
274347,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,4,0.9,4,0.9,4,0.8,0,0.9,0,0.8,1,0.8,0,0.7,0,0.8,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,2,0.7,1,0.8,3,0.7,0,0.9,0,0.9,1,0.8,1,0.8,0,0.8,1,0.7,0,Testing Prompt: 0.6056693414562557,examples
263864,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,1,0.8,2,0.7,3,0.8,0,0.9,0,0.9,1,0.7,1,0.8,1,0.7,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
215179,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,1,0.8,2,0.7,2,0.7,0,0.9,0,0.8,1,0.6,0,0.8,0,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
503131,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.7,1,0.9,2,0.7,0,0.9,0,0.9,0,0.8,0,0.9,0,0.8,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
263413,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.7,3,0.8,3,0.7,4,0.6,0,0.9,0,0.9,1,0.8,1,0.7,1,0.7,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
282284,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,1,0.9,3,0.8,2,0.7,0,0.9,0,0.9,0,0.8,1,0.7,1,0.7,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
249730,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.9,1,0.9,1,0.9,1,0.9,0,0.9,0,0.9,0,0.9,0,0.9,0,0.9,0,0.9,0,Testing Prompt: 0.6056693414562557,examples
264478,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,2,0.7,4,0.8,2,0.7,0,0.9,0,0.9,0,0.8,0,0.8,1,0.8,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
585389,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.8,1,0.9,3,0.8,2,0.7,0,0.9,0,0.9,0,0.8,1,0.8,1,0.8,1,0.7,0,Testing Prompt: 0.6056693414562557,examples
581720,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,4,0.85,3,0.8,4,0.9,1,0.9,0,0.95,1,0.9,1,0.8,1,0.8,1,0.85,0,Testing Prompt: 0.6056693414562557,examples
704896,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,2,0.75,1,0.9,2,0.8,0,0.95,0,0.95,0,0.85,1,0.9,0,0.9,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
247482,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,2,0.8,3,0.85,2,0.8,0,0.95,1,0.9,1,0.85,1,0.85,1,0.9,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
591948,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.85,3,0.85,2,0.8,0,0.95,0,0.95,1,0.7,0,0.9,0,0.9,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
238025,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,4,0.9,2,0.8,4,0.9,0,0.95,0,0.95,1,0.9,1,0.8,0,0.9,0,0.85,0,Testing Prompt: 0.6056693414562557,examples
211283,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.85,4,0.9,2,0.8,0,0.95,0,0.95,0,0.9,0,0.9,1,0.8,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
174997,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,2,0.7,2,0.8,0,0.9,0,0.9,0,0.8,1,0.7,0,0.9,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
217400,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,1,0.9,1,0.8,2,0.7,0,0.9,0,0.9,1,0.8,0,0.8,0,0.9,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
219176,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,3,0.8,2,0.7,4,0.9,0,0.9,1,0.8,1,0.9,1,0.8,0,0.8,0,0.8,0,Testing Prompt: 0.6056693414562557,examples
641013,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,2,0.8,2,0.6,2,0.7,0,0.9,0,0.9,1,0.8,0,0.8,1,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
207524,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.9,2,0.7,3,0.8,0,0.9,0,0.9,1,0.9,1,0.7,0,0.8,0,0.8,0,Testing Prompt: 0.6056693414562557,examples
511739,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.9,1,0.9,1,0.8,1,0.9,0,0.9,0,0.9,0,0.9,0,0.9,0,0.9,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
630563,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.7,3,0.8,2,0.7,0,0.9,0,0.9,0,0.8,0,0.9,0,0.8,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
717614,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,1,0.8,3,0.7,2,0.6,0,0.9,0,0.9,0,0.8,0,0.8,1,0.7,0,0.8,0,Testing Prompt: 0.6056693414562557,examples
557524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.7,1,0.8,3,0.6,0,0.9,0,0.9,0,0.8,0,0.8,0,0.7,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
200051,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.7,3,0.8,1,0.8,3,0.7,0,0.9,0,0.9,1,0.8,0,0.8,0,0.8,0,0.8,0,Testing Prompt: 0.6056693414562557,examples
601747,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.9,1,0.8,2,0.7,1,0.8,0,0.9,0,0.9,0,0.8,0,0.8,1,0.7,0,0.8,0,Testing Prompt: 0.6056693414562557,examples
614816,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,1,0.8,4,0.9,4,0.8,0,0.9,0,0.9,0,0.8,0,0.8,1,0.8,1,0.7,0,Testing Prompt: 0.6056693414562557,examples
590085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.85,3,0.8,1,0.9,3,0.75,0,0.95,0,0.95,1,0.85,1,0.9,1,0.85,0,0.8,0,Testing Prompt: 0.6056693414562557,examples
643006,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.75,3,0.85,3,0.8,3,0.75,0,0.95,0,0.95,1,0.85,0,0.8,1,0.85,1,0.85,0,Testing Prompt: 0.6056693414562557,examples
580333,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,1,0.9,2,0.75,1,0.8,0,0.95,0,0.95,0,0.85,0,0.9,1,0.8,1,0.85,0,Testing Prompt: 0.6056693414562557,examples
505173,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,3,0.85,4,0.85,4,0.85,0,0.95,0,0.95,0,0.8,1,0.9,1,0.85,1,0.85,0,Testing Prompt: 0.6056693414562557,examples
244029,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.85,4,0.9,3,0.8,2,0.7,0,0.95,0,0.95,1,0.85,1,0.8,1,0.85,0,0.8,0,Testing Prompt: 0.6056693414562557,examples
167524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,2,0.75,4,0.9,2,0.75,0,0.95,0,0.95,0,0.85,0,0.85,0,0.85,1,0.85,0,Testing Prompt: 0.6056693414562557,examples
628747,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,3,0.7,2,0.8,0,0.9,0,0.9,0,0.9,0,0.9,0,0.9,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
584423,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,1,0.8,4,0.9,3,0.8,0,0.9,0,0.9,0,0.9,0,0.9,0,0.9,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
211179,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.9,1,0.9,1,0.9,2,0.8,0,0.9,0,0.9,0,0.9,1,0.8,0,0.9,0,0.9,0,Testing Prompt: 0.6056693414562557,examples
512243,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.7,1,0.8,4,0.9,4,0.8,0,0.9,0,0.9,1,0.8,0,0.9,1,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
188529,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.8,1,0.9,1,0.9,2,0.8,0,0.9,0,0.9,1,0.8,0,0.9,1,0.8,0,0.9,0,Testing Prompt: 0.6056693414562557,examples
208682,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,1,0.9,3,0.8,3,0.8,0,0.9,0,0.9,1,0.8,0,0.9,1,0.8,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
534868,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,2,0.7,2,0.8,0,0.9,0,0.9,0,0.9,0,0.8,1,0.7,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
238271,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.8,1,0.9,4,0.8,4,0.9,1,0.6,0,0.9,1,0.8,0,0.8,1,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
264262,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,1,0.8,2,0.7,0,0.9,0,0.9,0,0.9,0,0.9,0,0.8,0,0.8,0,Testing Prompt: 0.6056693414562557,examples
543229,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,1,0.9,3,0.7,4,0.9,0,0.9,0,0.9,1,0.8,0,0.8,0,0.8,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.9,1,0.9,3,0.8,1,0.9,0,0.9,0,0.9,0,0.9,0,0.9,0,0.8,1,0.7,0,Testing Prompt: 0.6056693414562557,examples
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,1,0.9,3,0.7,4,0.9,0,0.9,0,0.9,1,0.7,0,0.8,1,0.7,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
226773,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,2,0.7,3,0.8,3,0.7,0,0.9,0,0.9,1,0.6,0,0.8,1,0.7,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
225577,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,3,0.8,4,0.8,2,0.7,0,0.9,0,0.9,1,0.7,0,0.8,1,0.8,1,0.7,0,Testing Prompt: 0.6056693414562557,examples
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.8,3,0.7,3,0.7,4,0.8,0,0.9,0,0.9,1,0.8,1,0.8,0,0.7,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
505194,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,2,0.6,3,0.8,2,0.7,0,0.9,0,0.9,0,0.8,0,0.7,1,0.7,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.6,2,0.6,4,0.9,2,0.6,0,0.9,1,0.7,1,0.7,1,0.7,1,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
242166,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.8,1,0.9,3,0.8,1,0.7,0,0.9,0,0.9,0,0.8,0,0.8,1,0.7,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
575601,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.9,2,0.7,2,0.8,0,0.9,0,0.9,0,0.8,0,0.9,0,0.8,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
247781,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,4,0.9,2,0.8,2,0.7,0,0.9,0,0.9,0,0.8,0,0.9,0,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
564167,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.9,1,0.8,3,0.8,1,0.8,0,0.9,1,0.9,1,0.9,1,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
231173,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.9,3,0.9,2,0.8,3,0.8,0,0.9,1,0.8,1,0.9,0,0.8,0,0.9,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
600997,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,4,0.9,2,0.8,4,0.9,0,0.9,0,0.9,1,0.8,1,0.8,1,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
264344,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.8,2,0.8,3,0.8,0,0.9,0,0.9,1,0.8,0,0.8,0,0.9,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
195235,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,2,0.7,3,0.8,2,0.7,0,0.9,0,0.9,1,0.8,0,0.9,0,0.8,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,4,0.9,3,0.8,3,0.8,0,0.9,0,0.9,1,0.8,1,0.8,0,0.8,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.8,2,0.7,1,0.9,2,0.7,0,0.9,0,0.9,0,0.8,1,0.8,0,0.9,0,0.9,0,Testing Prompt: 0.6056693414562557,examples
561983,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.7,3,0.8,1,0.8,3,0.8,1,0.8,0,0.9,1,0.8,1,0.9,1,0.7,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
529099,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,1,0.8,2,0.7,2,0.7,0,0.9,0,0.9,0,0.8,1,0.8,1,0.8,1,0.7,0,Testing Prompt: 0.6056693414562557,examples
225581,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,4,0.9,3,0.8,4,0.8,1,0.9,0,0.9,1,0.8,1,0.8,0,0.7,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
576254,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.9,1,0.9,2,0.8,0,0.95,0,0.95,0,0.9,0,0.9,0,0.85,0,0.9,0,Testing Prompt: 0.6056693414562557,examples
217052,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,1,0.9,3,0.8,1,0.9,0,0.95,1,0.9,1,0.7,0,0.9,0,0.9,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
506571,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,4,0.9,3,0.8,3,0.8,0,0.95,0,0.95,1,0.8,1,0.95,1,0.8,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
215108,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,1,0.8,4,0.9,4,0.9,0,0.9,0,0.95,1,0.9,0,0.8,1,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
700128,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.8,3,0.9,2,0.8,0,0.95,0,0.9,0,0.9,0,0.9,0,0.9,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
190056,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.8,2,0.7,3,0.8,1,0.9,1,0.8,0,0.95,1,0.8,0,0.9,0,0.9,0,0.8,0,Testing Prompt: 0.6056693414562557,examples
525710,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.7,3,0.7,2,0.8,0,0.9,0,0.9,1,0.8,1,0.8,1,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.9,3,0.8,2,0.8,1,0.9,0,0.9,0,0.9,1,0.7,0,0.8,1,0.8,1,0.7,0,Testing Prompt: 0.6056693414562557,examples
550903,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,2,0.7,4,0.9,4,0.8,1,0.7,1,0.8,1,0.9,0,0.8,1,0.8,1,0.9,0,Testing Prompt: 0.6056693414562557,examples
555531,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,1,0.8,3,0.8,2,0.7,0,0.9,0,0.9,1,0.8,1,0.8,1,0.8,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
600843,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.8,3,0.7,2,0.8,0,0.9,1,0.8,0,0.8,1,0.8,0,0.7,1,0.8,0,Testing Prompt: 0.6056693414562557,examples
641013,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,2,0.7,3,0.7,2,0.8,0,0.9,0,0.9,1,0.8,0,0.8,1,0.7,1,0.8,1,Testing Prompt: 0.4937061008688173,examples
525710,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,4,0.9,3,0.8,3,0.8,0,0.9,0,0.9,1,0.9,1,0.8,1,0.9,1,0.8,1,Testing Prompt: 0.4937061008688173,examples
225577,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.9,4,0.8,2,0.7,0,0.9,0,0.9,1,0.8,0,0.8,1,0.8,0,0.7,1,Testing Prompt: 0.4937061008688173,examples
211283,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.8,4,0.9,3,0.8,0,0.9,0,0.9,0,0.8,0,0.8,1,0.7,1,0.8,1,Testing Prompt: 0.4937061008688173,examples
218810,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,3,0.8,1,0.9,0,0.9,0,0.9,1,0.8,1,0.9,0,0.8,1,0.8,1,Testing Prompt: 0.4937061008688173,examples
247482,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,3,0.8,3,0.8,2,0.7,0,0.9,0,0.9,1,0.8,0,0.8,1,0.9,1,0.8,1,Testing Prompt: 0.4937061008688173,examples
